"GEO_ID","NAME","B14006_001E","B14006_001M","B14006_002E","B14006_002M","B14006_003E","B14006_003M","B14006_004E","B14006_004M","B14006_005E","B14006_005M","B14006_006E","B14006_006M","B14006_007E","B14006_007M","B14006_008E","B14006_008M","B14006_009E","B14006_009M","B14006_010E","B14006_010M","B14006_011E","B14006_011M","B14006_012E","B14006_012M","B14006_013E","B14006_013M","B14006_014E","B14006_014M","B14006_015E","B14006_015M","B14006_016E","B14006_016M","B14006_017E","B14006_017M","B14006_018E","B14006_018M","B14006_019E","B14006_019M","B14006_020E","B14006_020M","B14006_021E","B14006_021M",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!Income in the past 12 months below the poverty level","Margin of Error!!Total!!Income in the past 12 months below the poverty level","Estimate!!Total!!Income in the past 12 months below the poverty level!!Enrolled in school","Margin of Error!!Total!!Income in the past 12 months below the poverty level!!Enrolled in school","Estimate!!Total!!Income in the past 12 months below the poverty level!!Enrolled in school!!Enrolled in nursery school, preschool","Margin of Error!!Total!!Income in the past 12 months below the poverty level!!Enrolled in school!!Enrolled in nursery school, preschool","Estimate!!Total!!Income in the past 12 months below the poverty level!!Enrolled in school!!Enrolled in kindergarten","Margin of Error!!Total!!Income in the past 12 months below the poverty level!!Enrolled in school!!Enrolled in kindergarten","Estimate!!Total!!Income in the past 12 months below the poverty level!!Enrolled in school!!Enrolled in grade 1 to grade 4","Margin of Error!!Total!!Income in the past 12 months below the poverty level!!Enrolled in school!!Enrolled in grade 1 to grade 4","Estimate!!Total!!Income in the past 12 months below the poverty level!!Enrolled in school!!Enrolled in grade 5 to grade 8","Margin of Error!!Total!!Income in the past 12 months below the poverty level!!Enrolled in school!!Enrolled in grade 5 to grade 8","Estimate!!Total!!Income in the past 12 months below the poverty level!!Enrolled in school!!Enrolled in grade 9 to grade 12","Margin of Error!!Total!!Income in the past 12 months below the poverty level!!Enrolled in school!!Enrolled in grade 9 to grade 12","Estimate!!Total!!Income in the past 12 months below the poverty level!!Enrolled in school!!Enrolled in college undergraduate years","Margin of Error!!Total!!Income in the past 12 months below the poverty level!!Enrolled in school!!Enrolled in college undergraduate years","Estimate!!Total!!Income in the past 12 months below the poverty level!!Enrolled in school!!Enrolled in graduate or professional school","Margin of Error!!Total!!Income in the past 12 months below the poverty level!!Enrolled in school!!Enrolled in graduate or professional school","Estimate!!Total!!Income in the past 12 months below the poverty level!!Not enrolled in school","Margin of Error!!Total!!Income in the past 12 months below the poverty level!!Not enrolled in school","Estimate!!Total!!Income in the past 12 months at or above the poverty level","Margin of Error!!Total!!Income in the past 12 months at or above the poverty level","Estimate!!Total!!Income in the past 12 months at or above the poverty level!!Enrolled in school","Margin of Error!!Total!!Income in the past 12 months at or above the poverty level!!Enrolled in school","Estimate!!Total!!Income in the past 12 months at or above the poverty level!!Enrolled in school!!Enrolled in nursery school, preschool","Margin of Error!!Total!!Income in the past 12 months at or above the poverty level!!Enrolled in school!!Enrolled in nursery school, preschool","Estimate!!Total!!Income in the past 12 months at or above the poverty level!!Enrolled in school!!Enrolled in kindergarten","Margin of Error!!Total!!Income in the past 12 months at or above the poverty level!!Enrolled in school!!Enrolled in kindergarten","Estimate!!Total!!Income in the past 12 months at or above the poverty level!!Enrolled in school!!Enrolled in grade 1 to grade 4","Margin of Error!!Total!!Income in the past 12 months at or above the poverty level!!Enrolled in school!!Enrolled in grade 1 to grade 4","Estimate!!Total!!Income in the past 12 months at or above the poverty level!!Enrolled in school!!Enrolled in grade 5 to grade 8","Margin of Error!!Total!!Income in the past 12 months at or above the poverty level!!Enrolled in school!!Enrolled in grade 5 to grade 8","Estimate!!Total!!Income in the past 12 months at or above the poverty level!!Enrolled in school!!Enrolled in grade 9 to grade 12","Margin of Error!!Total!!Income in the past 12 months at or above the poverty level!!Enrolled in school!!Enrolled in grade 9 to grade 12","Estimate!!Total!!Income in the past 12 months at or above the poverty level!!Enrolled in school!!Enrolled in college undergraduate years","Margin of Error!!Total!!Income in the past 12 months at or above the poverty level!!Enrolled in school!!Enrolled in college undergraduate years","Estimate!!Total!!Income in the past 12 months at or above the poverty level!!Enrolled in school!!Enrolled in graduate or professional school","Margin of Error!!Total!!Income in the past 12 months at or above the poverty level!!Enrolled in school!!Enrolled in graduate or professional school","Estimate!!Total!!Income in the past 12 months at or above the poverty level!!Not enrolled in school","Margin of Error!!Total!!Income in the past 12 months at or above the poverty level!!Not enrolled in school",
"0100000US","United States","287016237","20686","39944836","250342","15130694","109012","859904","8626","882359","10889","3230009","34862","2947090","30254","2938231","25359","3677400","19351","595701","6281","24814142","145007","247071401","259922","62997382","199713","4046481","34566","3195584","18988","12680006","39724","13245916","29418","14246787","34167","12244677","49389","3337931","29651","184074019","78944",
