"GEO_ID","NAME","B14006_001E","B14006_001M","B14006_002E","B14006_002M","B14006_003E","B14006_003M","B14006_004E","B14006_004M","B14006_005E","B14006_005M","B14006_006E","B14006_006M","B14006_007E","B14006_007M","B14006_008E","B14006_008M","B14006_009E","B14006_009M","B14006_010E","B14006_010M","B14006_011E","B14006_011M","B14006_012E","B14006_012M","B14006_013E","B14006_013M","B14006_014E","B14006_014M","B14006_015E","B14006_015M","B14006_016E","B14006_016M","B14006_017E","B14006_017M","B14006_018E","B14006_018M","B14006_019E","B14006_019M","B14006_020E","B14006_020M","B14006_021E","B14006_021M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Income in the past 12 months below the poverty level:","Margin of Error!!Total:!!Income in the past 12 months below the poverty level:","Estimate!!Total:!!Income in the past 12 months below the poverty level:!!Enrolled in school:","Margin of Error!!Total:!!Income in the past 12 months below the poverty level:!!Enrolled in school:","Estimate!!Total:!!Income in the past 12 months below the poverty level:!!Enrolled in school:!!Enrolled in nursery school, preschool","Margin of Error!!Total:!!Income in the past 12 months below the poverty level:!!Enrolled in school:!!Enrolled in nursery school, preschool","Estimate!!Total:!!Income in the past 12 months below the poverty level:!!Enrolled in school:!!Enrolled in kindergarten","Margin of Error!!Total:!!Income in the past 12 months below the poverty level:!!Enrolled in school:!!Enrolled in kindergarten","Estimate!!Total:!!Income in the past 12 months below the poverty level:!!Enrolled in school:!!Enrolled in grade 1 to grade 4","Margin of Error!!Total:!!Income in the past 12 months below the poverty level:!!Enrolled in school:!!Enrolled in grade 1 to grade 4","Estimate!!Total:!!Income in the past 12 months below the poverty level:!!Enrolled in school:!!Enrolled in grade 5 to grade 8","Margin of Error!!Total:!!Income in the past 12 months below the poverty level:!!Enrolled in school:!!Enrolled in grade 5 to grade 8","Estimate!!Total:!!Income in the past 12 months below the poverty level:!!Enrolled in school:!!Enrolled in grade 9 to grade 12","Margin of Error!!Total:!!Income in the past 12 months below the poverty level:!!Enrolled in school:!!Enrolled in grade 9 to grade 12","Estimate!!Total:!!Income in the past 12 months below the poverty level:!!Enrolled in school:!!Enrolled in college undergraduate years","Margin of Error!!Total:!!Income in the past 12 months below the poverty level:!!Enrolled in school:!!Enrolled in college undergraduate years","Estimate!!Total:!!Income in the past 12 months below the poverty level:!!Enrolled in school:!!Enrolled in graduate or professional school","Margin of Error!!Total:!!Income in the past 12 months below the poverty level:!!Enrolled in school:!!Enrolled in graduate or professional school","Estimate!!Total:!!Income in the past 12 months below the poverty level:!!Not enrolled in school","Margin of Error!!Total:!!Income in the past 12 months below the poverty level:!!Not enrolled in school","Estimate!!Total:!!Income in the past 12 months at or above the poverty level:","Margin of Error!!Total:!!Income in the past 12 months at or above the poverty level:","Estimate!!Total:!!Income in the past 12 months at or above the poverty level:!!Enrolled in school:","Margin of Error!!Total:!!Income in the past 12 months at or above the poverty level:!!Enrolled in school:","Estimate!!Total:!!Income in the past 12 months at or above the poverty level:!!Enrolled in school:!!Enrolled in nursery school, preschool","Margin of Error!!Total:!!Income in the past 12 months at or above the poverty level:!!Enrolled in school:!!Enrolled in nursery school, preschool","Estimate!!Total:!!Income in the past 12 months at or above the poverty level:!!Enrolled in school:!!Enrolled in kindergarten","Margin of Error!!Total:!!Income in the past 12 months at or above the poverty level:!!Enrolled in school:!!Enrolled in kindergarten","Estimate!!Total:!!Income in the past 12 months at or above the poverty level:!!Enrolled in school:!!Enrolled in grade 1 to grade 4","Margin of Error!!Total:!!Income in the past 12 months at or above the poverty level:!!Enrolled in school:!!Enrolled in grade 1 to grade 4","Estimate!!Total:!!Income in the past 12 months at or above the poverty level:!!Enrolled in school:!!Enrolled in grade 5 to grade 8","Margin of Error!!Total:!!Income in the past 12 months at or above the poverty level:!!Enrolled in school:!!Enrolled in grade 5 to grade 8","Estimate!!Total:!!Income in the past 12 months at or above the poverty level:!!Enrolled in school:!!Enrolled in grade 9 to grade 12","Margin of Error!!Total:!!Income in the past 12 months at or above the poverty level:!!Enrolled in school:!!Enrolled in grade 9 to grade 12","Estimate!!Total:!!Income in the past 12 months at or above the poverty level:!!Enrolled in school:!!Enrolled in college undergraduate years","Margin of Error!!Total:!!Income in the past 12 months at or above the poverty level:!!Enrolled in school:!!Enrolled in college undergraduate years","Estimate!!Total:!!Income in the past 12 months at or above the poverty level:!!Enrolled in school:!!Enrolled in graduate or professional school","Margin of Error!!Total:!!Income in the past 12 months at or above the poverty level:!!Enrolled in school:!!Enrolled in graduate or professional school","Estimate!!Total:!!Income in the past 12 months at or above the poverty level:!!Not enrolled in school","Margin of Error!!Total:!!Income in the past 12 months at or above the poverty level:!!Not enrolled in school",
"0100000US","United States","315037594","48743","39133145","246459","12522911","131636","619761","17667","677187","17963","2576481","40851","2563955","34153","2508383","39837","2870951","49384","706193","17548","26610234","147335","275904449","244833","63110256","155930","3901556","34489","3256076","37768","12886599","53641","13765137","67784","14684952","56501","10767135","61685","3848801","45017","212794193","171298",
