"GEO_ID","NAME","B17003_001E","B17003_001M","B17003_002E","B17003_002M","B17003_003E","B17003_003M","B17003_004E","B17003_004M","B17003_005E","B17003_005M","B17003_006E","B17003_006M","B17003_007E","B17003_007M","B17003_008E","B17003_008M","B17003_009E","B17003_009M","B17003_010E","B17003_010M","B17003_011E","B17003_011M","B17003_012E","B17003_012M","B17003_013E","B17003_013M","B17003_014E","B17003_014M","B17003_015E","B17003_015M","B17003_016E","B17003_016M","B17003_017E","B17003_017M","B17003_018E","B17003_018M","B17003_019E","B17003_019M","B17003_020E","B17003_020M","B17003_021E","B17003_021M","B17003_022E","B17003_022M","B17003_023E","B17003_023M",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!Income in the past 12 months below poverty level","Margin of Error!!Total!!Income in the past 12 months below poverty level","Estimate!!Total!!Income in the past 12 months below poverty level!!Male","Margin of Error!!Total!!Income in the past 12 months below poverty level!!Male","Estimate!!Total!!Income in the past 12 months below poverty level!!Male!!Less than high school graduate","Margin of Error!!Total!!Income in the past 12 months below poverty level!!Male!!Less than high school graduate","Estimate!!Total!!Income in the past 12 months below poverty level!!Male!!High school graduate (includes equivalency)","Margin of Error!!Total!!Income in the past 12 months below poverty level!!Male!!High school graduate (includes equivalency)","Estimate!!Total!!Income in the past 12 months below poverty level!!Male!!Some college, associate's degree","Margin of Error!!Total!!Income in the past 12 months below poverty level!!Male!!Some college, associate's degree","Estimate!!Total!!Income in the past 12 months below poverty level!!Male!!Bachelor's degree or higher","Margin of Error!!Total!!Income in the past 12 months below poverty level!!Male!!Bachelor's degree or higher","Estimate!!Total!!Income in the past 12 months below poverty level!!Female","Margin of Error!!Total!!Income in the past 12 months below poverty level!!Female","Estimate!!Total!!Income in the past 12 months below poverty level!!Female!!Less than high school graduate","Margin of Error!!Total!!Income in the past 12 months below poverty level!!Female!!Less than high school graduate","Estimate!!Total!!Income in the past 12 months below poverty level!!Female!!High school graduate (includes equivalency)","Margin of Error!!Total!!Income in the past 12 months below poverty level!!Female!!High school graduate (includes equivalency)","Estimate!!Total!!Income in the past 12 months below poverty level!!Female!!Some college, associate's degree","Margin of Error!!Total!!Income in the past 12 months below poverty level!!Female!!Some college, associate's degree","Estimate!!Total!!Income in the past 12 months below poverty level!!Female!!Bachelor's degree or higher","Margin of Error!!Total!!Income in the past 12 months below poverty level!!Female!!Bachelor's degree or higher","Estimate!!Total!!Income in the past 12 months at or above poverty level","Margin of Error!!Total!!Income in the past 12 months at or above poverty level","Estimate!!Total!!Income in the past 12 months at or above poverty level!!Male","Margin of Error!!Total!!Income in the past 12 months at or above poverty level!!Male","Estimate!!Total!!Income in the past 12 months at or above poverty level!!Male!!Less than high school graduate","Margin of Error!!Total!!Income in the past 12 months at or above poverty level!!Male!!Less than high school graduate","Estimate!!Total!!Income in the past 12 months at or above poverty level!!Male!!High school graduate (includes equivalency)","Margin of Error!!Total!!Income in the past 12 months at or above poverty level!!Male!!High school graduate (includes equivalency)","Estimate!!Total!!Income in the past 12 months at or above poverty level!!Male!!Some college, associate's degree","Margin of Error!!Total!!Income in the past 12 months at or above poverty level!!Male!!Some college, associate's degree","Estimate!!Total!!Income in the past 12 months at or above poverty level!!Male!!Bachelor's degree or higher","Margin of Error!!Total!!Income in the past 12 months at or above poverty level!!Male!!Bachelor's degree or higher","Estimate!!Total!!Income in the past 12 months at or above poverty level!!Female","Margin of Error!!Total!!Income in the past 12 months at or above poverty level!!Female","Estimate!!Total!!Income in the past 12 months at or above poverty level!!Female!!Less than high school graduate","Margin of Error!!Total!!Income in the past 12 months at or above poverty level!!Female!!Less than high school graduate","Estimate!!Total!!Income in the past 12 months at or above poverty level!!Female!!High school graduate (includes equivalency)","Margin of Error!!Total!!Income in the past 12 months at or above poverty level!!Female!!High school graduate (includes equivalency)","Estimate!!Total!!Income in the past 12 months at or above poverty level!!Female!!Some college, associate's degree","Margin of Error!!Total!!Income in the past 12 months at or above poverty level!!Female!!Some college, associate's degree","Estimate!!Total!!Income in the past 12 months at or above poverty level!!Female!!Bachelor's degree or higher","Margin of Error!!Total!!Income in the past 12 months at or above poverty level!!Female!!Bachelor's degree or higher",
"0100000US","United States","207385616","71221","25525263","100710","10485526","52318","3276169","30859","3504011","33418","2417470","29004","1287876","19813","15039737","68638","4265215","36211","4864777","36835","4225088","31823","1684657","22145","181860353","141030","88955707","74277","10346006","51019","24512584","70739","25468792","71785","28628325","88746","92904646","89837","9315761","50007","24399629","59513","28627683","76743","30561573","101688",
